finding_id,category,severity,status,summary,objective_evidence,affected_stable_ids,remediation_class,remediation_dependency,required_roles
CGA-ORIGINALITY-REVIEW-PENDING-A7C7BB5A49A33521,originality_review_pending,moderate,open,PRACTICE-COMP-2610-COMMUNAL-FESTIVITY-AND-CELEBRATION-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-2610-COMMUNAL-FESTIVITY-AND-CELEBRATION-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-A8393FB40FB03BD6,originality_review_pending,moderate,open,PRACTICE-COMP-0302-SERIOUS-STUDY-OF-A-WISDOM-TRADITION-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-0302-SERIOUS-STUDY-OF-A-WISDOM-TRADITION-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-A8E0E1518C786851,originality_review_pending,moderate,open,PRACTICE-DELIBERATE-PRACTICE-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-DELIBERATE-PRACTICE-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-A8FD22CDD77C1D35,originality_review_pending,moderate,open,PRACTICE-COMP-0410-IRREVERSIBILITY-REMORSE-AND-LIVING-AFTER-THE-UNFIXABLE-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-0410-IRREVERSIBILITY-REMORSE-AND-LIVING-AFTER-THE-UNFIXABLE-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-AA4DCFB9B634F166,originality_review_pending,moderate,open,PRACTICE-COMP-0907-SYSTEMS-AND-CAUSAL-REASONING-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-0907-SYSTEMS-AND-CAUSAL-REASONING-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-ABA105E5ADAAD912,originality_review_pending,moderate,open,PRACTICE-EMOTIONAL-CUES-01 retains originality review status: legacy_exceptions_recorded_expansion_review_pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""legacy_exceptions_recorded_expansion_review_pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-EMOTIONAL-CUES-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-AD0C8E905937E882,originality_review_pending,moderate,open,PRACTICE-COMP-2613-HUMOR-DELIGHT-AND-LIGHTNESS-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-2613-HUMOR-DELIGHT-AND-LIGHTNESS-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-AE68DCF8EBB94CB9,originality_review_pending,moderate,open,PRACTICE-COMP-1106-PROJECT-AND-WORKFLOW-MANAGEMENT-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-1106-PROJECT-AND-WORKFLOW-MANAGEMENT-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-AFAD8225B56A74F7,originality_review_pending,moderate,open,PRACTICE-COMP-0207-MORAL-COURAGE-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-0207-MORAL-COURAGE-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-AFEAD6035AD7230E,originality_review_pending,moderate,open,PRACTICE-COMP-2108-PROJECT-DELIVERY-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-2108-PROJECT-DELIVERY-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-B12271BC450FAF98,originality_review_pending,moderate,open,PRACTICE-COMP-1010-TEACHING-AND-EXPLANATION-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-1010-TEACHING-AND-EXPLANATION-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-B29AC4B0ABCDA80D,originality_review_pending,moderate,open,PRACTICE-COMP-2511-PERSONAL-STYLE-AND-AESTHETIC-ENVIRONMENT-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-2511-PERSONAL-STYLE-AND-AESTHETIC-ENVIRONMENT-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-B2A9B9EC680C5D88,originality_review_pending,high,open,PRACTICE-COMP-1502-HOUSEHOLD-EMERGENCY-PLANNING-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-1502-HOUSEHOLD-EMERGENCY-PLANNING-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-B2DCD3BE90948506,originality_review_pending,high,open,PRACTICE-COMP-1908-CHILD-PROTECTION-AND-SAFEGUARDING-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-1908-CHILD-PROTECTION-AND-SAFEGUARDING-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-B3D781AB698DEE16,originality_review_pending,moderate,open,PRACTICE-COMP-0310-COMMUNAL-WORSHIP-LITURGY-AND-SHARED-SACRED-PRACTICE-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-0310-COMMUNAL-WORSHIP-LITURGY-AND-SHARED-SACRED-PRACTICE-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-B3EDFD4D9A847139,originality_review_pending,moderate,open,PRACTICE-COMP-1012-APPRENTICESHIP-AND-TACIT-KNOWLEDGE-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-1012-APPRENTICESHIP-AND-TACIT-KNOWLEDGE-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-B408DF69CEC2C700,originality_review_pending,moderate,open,PRACTICE-COMP-0111-PLURAL-ENDS-AND-REASONABLE-DISAGREEMENT-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-0111-PLURAL-ENDS-AND-REASONABLE-DISAGREEMENT-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-B47FF9BFCD4F41A6,originality_review_pending,moderate,open,PRACTICE-COMP-1616-HIGH-CONTEXT-INDIRECT-AND-FACE-SENSITIVE-COMMUNICATION-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-1616-HIGH-CONTEXT-INDIRECT-AND-FACE-SENSITIVE-COMMUNICATION-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-B4DA61C2D5B41985,originality_review_pending,high,open,PRACTICE-COMP-2311-FINANCIAL-HARDSHIP-POVERTY-AND-CONSTRAINED-CHOICE-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-2311-FINANCIAL-HARDSHIP-POVERTY-AND-CONSTRAINED-CHOICE-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-B546D8E4229B4F89,originality_review_pending,moderate,open,PRACTICE-COMP-0205-PROMISES-RELIABILITY-AND-ONE-S-WORD-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-0205-PROMISES-RELIABILITY-AND-ONE-S-WORD-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-B64B37544EC486A4,originality_review_pending,moderate,open,PRACTICE-COMP-2103-FOUNDATIONAL-CRAFT-COMPETENCE-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-2103-FOUNDATIONAL-CRAFT-COMPETENCE-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-B8EECC8D521167B7,originality_review_pending,high,open,PRACTICE-COMP-0605-CHRONIC-PAIN-AND-PAIN-RELATED-FUNCTIONING-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-0605-CHRONIC-PAIN-AND-PAIN-RELATED-FUNCTIONING-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-B99E9A445B20D178,originality_review_pending,high,open,PRACTICE-COMP-1807-SHARED-EXPECTATIONS-ROLES-AND-LABOR-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-1807-SHARED-EXPECTATIONS-ROLES-AND-LABOR-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-B9D2EEBF95934767,originality_review_pending,high,open,PRACTICE-COMP-0609-ACCOMMODATION-ASSISTIVE-TECHNOLOGY-AND-UNIVERSAL-DESIGN-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-0609-ACCOMMODATION-ASSISTIVE-TECHNOLOGY-AND-UNIVERSAL-DESIGN-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-BA0ADDCA9448913F,originality_review_pending,high,open,PRACTICE-COMP-1806-RELATIONSHIP-STAGES-AND-CHANGING-NEEDS-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-1806-RELATIONSHIP-STAGES-AND-CHANGING-NEEDS-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-BA845D058E87BBDD,originality_review_pending,moderate,open,PRACTICE-COMP-2505-ORIGINALITY-THROUGH-SYNTHESIS-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-2505-ORIGINALITY-THROUGH-SYNTHESIS-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-BAA4F09E366B8695,originality_review_pending,moderate,open,PRACTICE-COMP-2004-JUSTICE-INEQUALITY-AND-SOCIAL-STRUCTURE-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-2004-JUSTICE-INEQUALITY-AND-SOCIAL-STRUCTURE-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-BABBA9A1A94C11B4,originality_review_pending,moderate,open,PRACTICE-COMP-2117-COLLECTIVE-BARGAINING-UNIONS-AND-WORKER-VOICE-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-2117-COLLECTIVE-BARGAINING-UNIONS-AND-WORKER-VOICE-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-BACF3BAC0C29A4B1,originality_review_pending,moderate,open,PRACTICE-COMP-1411-DIGITAL-CREATION-OWNERSHIP-AND-ATTRIBUTION-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-1411-DIGITAL-CREATION-OWNERSHIP-AND-ATTRIBUTION-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-BAD72076C2E6CEAE,originality_review_pending,moderate,open,PRACTICE-COMP-1709-BELONGING-LONELINESS-AND-SOCIAL-ECOLOGY-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-1709-BELONGING-LONELINESS-AND-SOCIAL-ECOLOGY-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-BAF87151E7FFC624,originality_review_pending,moderate,open,PRACTICE-COMP-0809-VOLUNTARY-RESTRAINT-AND-HARDSHIP-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-0809-VOLUNTARY-RESTRAINT-AND-HARDSHIP-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-BB28B44C84AB4B98,originality_review_pending,high,open,PRACTICE-COMP-0701-EMOTIONAL-VOCABULARY-AND-DIFFERENTIATION-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-0701-EMOTIONAL-VOCABULARY-AND-DIFFERENTIATION-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-BC276227772B5107,originality_review_pending,moderate,open,PRACTICE-COMP-2502-OBSERVATION-AND-IMAGINATION-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-2502-OBSERVATION-AND-IMAGINATION-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-BD0E3B1680F54DE2,originality_review_pending,moderate,open,PRACTICE-COMP-0304-REVERENCE-AND-THE-SACRED-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-0304-REVERENCE-AND-THE-SACRED-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-BDAAE656389D3257,originality_review_pending,moderate,open,PRACTICE-COMP-2506-CREATIVE-COURAGE-AND-EXPERIMENTATION-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-2506-CREATIVE-COURAGE-AND-EXPERIMENTATION-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-BDE7A8FACC4EB2B2,originality_review_pending,moderate,open,PRACTICE-COMP-0306-SURRENDER-AND-LIMITS-OF-CONTROL-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-0306-SURRENDER-AND-LIMITS-OF-CONTROL-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-BE36FE5582D4C181,originality_review_pending,moderate,open,PRACTICE-COMP-1105-SCHEDULING-AND-REALISTIC-CAPACITY-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-1105-SCHEDULING-AND-REALISTIC-CAPACITY-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-BF3A8306D9D39085,originality_review_pending,moderate,open,PRACTICE-COMP-1618-LANGUAGE-ACCESS-AND-COMMUNICATION-ACCOMMODATION-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-1618-LANGUAGE-ACCESS-AND-COMMUNICATION-ACCOMMODATION-01,human_originality_review,manual_originality_review_pending,trained content reviewer
CGA-ORIGINALITY-REVIEW-PENDING-BF86E7B31127AFAC,originality_review_pending,moderate,open,PRACTICE-HOME-UPKEEP-SYSTEM-01 retains originality review status: pending.,"{""authoring_field"":""originality_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-HOME-UPKEEP-SYSTEM-01,human_originality_review,manual_originality_review_pending,trained content reviewer
